movieId,tag
26432,sexuality:BDSM
26433,theme:lying
26435,undercover
26436,Based on a TV show?
26438,adultery
26444,cameo-fest
26446,dance club
26448,dark comedy
26450,lip reading
26452,mockumentary
26453,setting:Ibiza (Spain)
26459,strong romantic subplot
26462,topic:club DJ
26463,topic:deafness
26464,topic:drug addiction
26465,See also:The King and I (1956)
26467,adapted from:comic
26468,alter ego
26470,Batman (series)
26471,Herbie The Love Bug (series)
26472,sport:car racing (NASCAR)
26475,sports competition:NASCAR
26476,Based on a TV show
26479,magic
26480,double feature
26481,Marx Brothers
26483,Marx Brothers
26484,adapted from:book
26485,author:H. G. Wells
26486,animal:penguins
26487,lousy narration script
26488,adapted from:comic
26489,superhero
26490,competition:paraolympics
26491,sport:wheelchair rugby
26492,Stiller&Wilson
26493,subgenre:buddies
26494,theme:lying
26495,dark comedy
26496,sport:baseball
26497,assassin
26498,Based on a TV show
26501,DVD:director's commentary makes all the difference
26502,dwelling as character
26504,dystopia
26505,genre:western noir
26507,killer-as-protagonist
26509,murder
26510,sequel to TV show
26512,Whedon
26513,disorientating
26514,protagonist is disorientated by foreign language and culture
26515,Based on a TV show
26519,adapted from:book
26520,author:George Orwell (Eric Blair)
26521,genre:western noir
26523,adapted from:book
26524,adapted from:comic
26526,author:Albert Uderzo
26527,author:Ren̩ Goscinny
26528,audacious action
26529,missing/kidnapped child
26530,murder
26532,plot point:bio-medical danger
26536,setting:Miami
26538,Based on a TV show
26539,Marx Brothers
26540,adapted from:game
26542,military
26544,murder
26546,similar:Final Fantasy
26547,adapted from:cartoon
26550,Based on a TV show
26551,cloning
26553,dystopia
26554,post-apocalyptic
26555,claymation
26558,Depp & Burton
26559,gothic
26560,adapted from:comic
26561,adapted from:book
26562,author:Charles Dickens
26564,poverty
26565,sport:golf?
26566,Biography?
26567,book:In Cold Blood
26569,writer as protagonist
26571,scuba diving
26574,adapted from:play
26577,playwright:Euripides
26578,Aardman studios
26580,Bechdel Test:Fail
26581,claymation
26582,biographical
26585,character based on real person:Bob Dylan
26587,sport:soccer football
26589,adapted from:play
26590,topic:AIDS
26593,screenwriter:Julian Fellowes
26596,queer
26597,journalism
26599,news media
26600,topic:McCarthyism
26602,sport:horse racing
26603,kidnapping
26606,murder
26608,murder
26610,depressing
26611,series:Antoine Doinel
26612,Disney animated feature
26613,Xmas theme(?)
26614,adapted from:book
26615,author:Jane Austen
26616,adapted from:book
26617,author:J. K. Rowling
26622,ghosts/afterlife
26628,?biographical
26629,character based on real person:Johnny Cash
26630,topic:Johnny Cash
26631,adapted from B'way
26634,race issues
26638,stand-up comedy
26643,sport:lawn tennis
26644,adapted from:book
26645,author:C. S. Lewis
26647,Christian apologism
26649,Jesus freaks
26655,animal:great ape
26662,woman carried onto tall building
26663,adapted from:book
26664,author:Arthur Golden
26670,based on a true story
26672,mass murder/terrorism
26674,Nazis
26675,"\\""underaged sex\""\""=child porn"""
26676,DVD:great commentary from writer
26677,gender identity
26680,parent reunites with (or meets) their estranged grown-up child
26681,subgenre:road trip
26682,transgender
26684,See also:The Graduate
26685,adultery
26686,animal:dog
26688,Bechdel Test:Pass
26689,dark comedy
26690,mad old woman is killer in comedy
26691,magical nanny
26693,murder
26694,nanny is secretly blood relative
26695,revenge
26696,Rowan Atkinson plays a priest in a comedy
26698,setting:Southern England
26699,adapted from:book
26700,author: Vijayadan Detha
26701,adapted from:book
26702,author:Charles Dickens
26703,bildungsroman
26704,kuenstlerroman
26707,Xmas theme?
26708,clash of cultures
26710,comedy in the style of Harry Worth
26712,deeply sarcastic
26713,seeAlso:Lost In Translation
26714,drugs
26717,Bechdel Test:Fail
26718,military
26719,remakeOf:An Officer and a Gentleman?
26720,adapted from:book series
26723,author:Christianna Brand
26724,Inspector Clouseau (series)
26726,predjudice:xenophobia
26728,xenophobic
26729,adapted from:book series
26730,parody
26731,octopus gets bad rap
26732,men being taught how to woo
26734,mentor/trainer
26736,genre:western noir
26737,adapted from:comic
26738,author:Alan Moore
26741,dystopia
26743,killer-as-protagonist
26744,murder
26745,adapted from:book
26746,author:Ray Bradbury
26749,animal:dog
26750,remakeOf:The Shaggy Dog(1959)
26751,Inspector Clouseau (series)
26752,neo-noir
26754,documentary critique
26755,murder
26756,poor quality as documentary: sourcing; obvious bias
26757,private detective
26758,See Also:This Film Is Not Yet Rated (2006)
26759,setting:LA
26760,social commentary
26761,topic:censorship
26762,topic:Hollywood industry
26763,topic:MPAA
26764,topic:US culture
26765,parody
26766,based on:radio programme
26767,death personified
26769,murder/fatality
26770,espionage?
26774,espionage
26775,queer
26776,setting:factory
26777,setting:UK factory
26778,transvestites
26782,working class
26784,adapted from TV series
26788,murder
26791,based on a true story
26792,statutory rape
26793,natural disaster
26796,adapted from:book
26797,author:Dan Brown
26801,adapted from:comic
26802,Disney animated feature
26803,Pixar animation
26804,biographical
26806,Be satisfied with your life little man
26809,adapted from:book
26810,Bechdel Test:Pass
26811,fashion
26812,setting:Fashion magazine
26813,setting:NYC
26814,subplot:ingenue is aide to antiheroine
26815,ghosts/afterlife
26818,pirates
26819,slackers
26822,adapted from:book
26825,author:Raymond Chandler
26826,character:Philip Marlowe
26827,private detective
26828,current
26831,invisibility
26834,adapted from:comic
26835,music?
26838,adapted from:comic
26840,alter ego
26841,avuncular grandfather-figure
26842,DVD:alternate endings
26843,see also:Little Miss Sunshine
26849,see also:Strictly Ballroom
26850,subgenre:family dynamics
26851,subgenre:road trip
26853,Based on a TV show
26854,childhood recaptured
26856,childhood recaptured(?)
26858,dark comedy
26860,high school
26861,game:(quick) crosswords
26863,topic:crossword construction
26865,topic:crossword tournament competition
26868,topic:US culture
26869,dwelling as character
26870,Halloween theme
26871,competition
26873,sport:car racing (NASCAR)
26874,animal:monkey
26875,Bechdel Test:Fail
26880,Stiller&Wilson
26886,Based on a TV show
26887,current
26889,killer-as-protagonist
26898,plot point:time is short
26900,rape
26901,adapted from:book
26903,author:Armistead Maupin
26908,protagonist is radio personality
26911,clash of cultures
26913,murder
26914,serial killer
26915,sport:ice hockey
26925,magic/illusion/mysticism
26928,biographical
26933,setting:Philadelphia
26934,angelic intervention
26937,setting:Paris
26938,Bechdel Test:Fail
26939,black and white characters interact with colour world
26940,colour/B&W combo
26941,dark comedy
26944,Lego(tm)
26945,parody
26946,television
26947,animal:dog
26948,Based on a TV show
26949,adapted from:book
26950,author:Walter Scott
26954,deeply disturbing
26958,excellent documentary but too scary for me
26962,horrifying (but not Horror genre)
26964,neither CC nor ENG subtitles
26965,religion
26966,topic:brainwashing children
26968,topic:evangelism
26969,topic:US culture
26970,sport:American football
26973,mockumentary
26974,social commentary
26975,coming-of-age
26976,maze
26978,murder
26980,paired with:Devil's Backbone
26981,paired with:Pan's Labyrinth
26982,Spanish Civil War
26985,subgenre:fable
26989,apprenticeship/training of an adult
26990,men being taught how to woo
26991,mentor/trainer
26992,mafia
26994,dysfunctional family
26996,US presidential election/politics
26998,murder
26999,sport:soccer football
27001,character based on real person:Idi Amin
27002,setting:Uganda
27003,topic:Idi Amin
27004,feel good
27005,group sex
27006,improvised/actor-developed script
27008,queer
27009,adapted from:book
27015,author:P. D. James
27016,bleak
27018,dystopia
27020,grim
27022,animal:horse
27027,assassination
27031,George W. Bush
27032,murder
27033,related:technique:Forrest Gump
27036,seeAlso:Death of a President (2006)
27040,Dreamworks
27044,serial killer
27046,Xmas theme
27049,no US release
27050,adapted from:book
27064,author:Gillian Slovo
27067,007 (series)
27070,adultery
27073,assassin
27074,killer as protagonist
27075,murder
27077,PrequelTo:Quantum of Solace[2008]
27078,SequelTo:Casino Royale[2006]
27081,time
27087,trading places
27092,laser maze room (in a comedy)
27093,religion:Xian
27094,Xmas theme
27095,adapted from:book
27096,animation remade as live action
27103,author:E. B. White
27105,barnyard animals
27108,competitive sport
27109,sport:boxing
27112,biopic
27114,character based on real person: Diane Arbus
27124,protagonist is a photographer
27131,adapted from:book
27132,author:Katharine Brush
27134,adapted from:book
27135,adultery
27136,author:W. Somerset Maugham
27140,nuns
27147,setting:high school
27152,setting:small town America
27155,sport:American football
27156,espionage
27158,adapted from:play
27162,adolescence
27163,Bechdel Test:Fail
27164,protagonist is a teacher
27166,queer
27170,setting:England
27171,setting:high school
27172,protagonist is teacher
27176,7n Up (series)
27178,infidelity
27180,setting:diner
27186,7n Up (series)
27189,7n Up (series)
27192,mafia
27193,murder
27197,psychiatrist as protagonist
27198,serial killer
27204,apprenticeship
27205,Bechdel Test:Fail
27212,food/cooking
27213,puppetry
27215,setting:Paris
27216,adapted from:book
27217,alter ego
27220,author:Robert Louis Stevenson
27221,related:Dr. Jekyll and Mr. Hyde
27223,tale:Jekyll&Hyde
27232,author:Homer
27234,adapted from:TV series
27235,adapted from:comic
27236,music documentary
27238,dystopia
27239,murder
27246,parody
27249,R
27251,subgenre:cop buddies
27253,Worthy of The Avengers TV show
27255,based on a true story
27261,incest
27263,rape
27266,serial killer
27268,author:Philip K. Dick
27271,London
27273,serial killer
27274,adapted from:book
27276,author:Ursula K. Le Guin
27277,adapted from:comic
27291,author:Frank Miller
27292,rape
27293,adapted from:play
27297,playwright:Shakespeare
27298,biography?
27302,topic:Jane Austen
27304,adultery
27305,compare:Premonition (2007)
27306,premonition/fate
27307,time
27309,ice skating
27310,sport:ice skating
27311,adultery
27313,audience participation?
27315,double feature
27316,genre spoof
27317,Gore
27320,multiple short stories in one
27321,murder
27322,rape
27326,serial killer
27327,subgenre:zombie
27328,adapted from:book
27329,author:Dr. Seuss
27332,Xmas theme
27334,amateur detective
27338,Hey moron: stop tagging movies with stuff that's in the info section
27340,murder
27343,remadeAs:Disturbia (2007)
27344,remakeOf:Rear Window (1954)
27345,Based on a TV show
27347,adultery
27348,courtroom drama
27350,murder
27351,protagonist is engineer
27356,adapted from:TV series
27357,adapted from:comic
27359,alter ego
27360,infidelity
27362,Jesus as Satan
27365,murder
27366,Xmas theme
27368,7n Up (series)
27369,notable:doorman/bouncer (scene)
27370,slackers
27372,adapted from B'way
27373,cameo:John Watters
27376,dancing
27378,high school
27382,man dressed as woman (scene)
27391,racism
27392,remakeOf:Hairspray(1988)
27395,setting:Baltimore
27396,post-apocalyptic
27397,SequelTo:28 Days Later
27402,ghosts/afterlife
27408,pirates
27410,adultery
27411,killer-as-protagonist
27416,murder
27420,protagonist is engineer
27423,serial killer
27426,disambiguation:Rise/Up
27431,Bechdel Test:Fail
27432,librarians
27434,Bechdel Test:Fail
27436,DVD:extra footage
27441,librarians
27444,murder
27445,art student as protagonist
27447,male gaze
27449,notable nudity
27450,slackers
27451,time
27454,adapted from:comic
27455,adapted from:book series
27456,amateur detective
27457,cameo:Bruce Willis
27458,setting:LA
27459,Mick Travis (series)
27461,documentary critique
27467,topic:managed health care
27468,character based on real person:Daniel Pearl
27469,author:Stephen King
27472,setting:hotel
27473,funeral
27474,murder
27475,central event:wedding preparation
27477,Jesus freaks
27478,mentor/trainer
27479,setting:Chicago
27480,adapted from:book
27482,author:Susan Minot
27484,adapted from:toy
27485,android(s)/cyborg(s)
27488,anti-government paranoia
27491,Based on a TV show?
27496,enormously long battle scene
27497,fighter jet planes
27506,helicopters
27509,related:secret friend
27511,setting:Hoover Dam
27513,silly
27515,adapted from:book
27518,author:J. K. Rowling
27523,fat jokes
27524,firefighting
27525,privileged people discover prejudice/inequality firsthand
27526,stereotype:gay
27528,subgenre:buddies
27530,RemakeOf:Bedtime Story (1964)
27537,Beatles soundtrack
27539,adapted from:book
27544,animal:various
27548,author:Neil Gaiman
27549,magic realism
27550,magical aging/immortality
27555,men in drag (scene)
27563,murder
27564,pirates
27571,Based on a TV show
27573,cameo:Green Day
27576,cameo:Tom Hanks
27584,gruesome (torture scenes)
27587,murder
27592,serial killer
27595,twins/inter-related lives
27598,animation remade as live action
27602,Based on a TV show
27603,agent/assassin with false memories/amnesia
27604,assassin
27606,assassin-in-training (scene)
27608,author:Robert Ludlum
27611,Bechdel Test:Fail
27616,disorientatiion by cinematography
27618,disorienting
27619,espionage
27620,killer-as-protagonist
27624,living a fictional life
27626,murder
27627,murder/fatality
27631,protagonist is a recovering alcoholic
